genre_primary,budget_band,decade,language_group,vote_average,franchise,actor_success_rate_train,director_success_rate_train,actor_appearances_log1p,director_appearances_log1p,year,success_label
Unknown,Low,2020s,English,6.992,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,6.197,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,7.336,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,6.804,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Mid,2020s,English,7.453,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,6.6,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,7.641,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,6.34,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,6.598,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,7.186,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,Non-English,6.265,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,6.638,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,7.1,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,Non-English,7.425,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,0
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2021,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,8.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,7.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,4.9,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,7.06,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,6.033,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,6.052,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,6.432,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,Non-English,7.1,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,7.315,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,English,6.899,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,0
Unknown,Low,2020s,Non-English,6.418,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,7.668,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,Non-English,6.863,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2020s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2020,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,Low,2010s,Non-English,6.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,7.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,5.46,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,6.586,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,7.544,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,6.745,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,Mid,2010s,English,6.878,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,7.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,Non-English,6.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,English,5.9,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,High,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2019,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,English,6.946,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,7.256,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,6.142,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Mid,2010s,English,6.697,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,6.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Mid,2010s,English,6.092,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,7.062,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,English,6.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,6.1,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,6.6,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,1
Unknown,Low,2010s,Non-English,6.9,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,7.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,English,5.935,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2018,0
Unknown,Low,2010s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,6.727,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,5.251,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,English,6.262,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,English,6.258,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,English,6.28,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,English,7.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,6.613,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Mid,2010s,English,5.788,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Mid,2010s,English,5.218,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,Non-English,8.083,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,7.342,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,English,6.151,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Mid,2010s,English,6.395,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,Non-English,5.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Mid,2010s,English,6.34,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,0
Unknown,Low,2010s,Non-English,6.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2017,1
Unknown,Low,2010s,Non-English,7.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,6.832,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,6.24,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,Non-English,8.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,English,6.362,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,6.295,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,6.455,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,Non-English,4.8,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,Non-English,7.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,5.179,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,Non-English,7.411,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,Non-English,7.46,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Mid,2010s,English,6.814,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,7.164,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2016,1
Unknown,Low,2010s,English,5.432,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,5.489,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,7.086,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,6.742,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,7.25,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,5.775,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,High,2010s,English,7.622,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,7.571,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,Non-English,5.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,7.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2015,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,3.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,5.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,Non-English,4.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,5.976,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,6.51,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,6.789,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,Non-English,7.1,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Mid,2010s,English,6.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,6.467,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,6.14,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,Non-English,7.304,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,6.899,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,7.232,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,1
Unknown,Low,2010s,English,6.652,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,6.416,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,5.884,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
