genre_primary,budget_band,decade,language_group,vote_average,franchise,actor_success_rate_train,director_success_rate_train,actor_appearances_log1p,director_appearances_log1p,year,success_label
Unknown,Low,2010s,Non-English,6.549,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Mid,2010s,Non-English,7.212,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,Non-English,7.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2014,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,6.605,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,6.287,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,7.061,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,6.568,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,7.055,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,5.249,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,Non-English,7.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,7.098,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,5.223,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,6.979,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,1
Unknown,Low,2010s,English,5.991,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,6.284,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,5.448,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,6.8,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,4.054,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2013,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,High,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,5.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,Non-English,6.455,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,Non-English,6.179,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,5.897,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,Non-English,7.4,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,English,6.525,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,6.42,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,English,6.401,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,5.664,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,6.229,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,4.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,5.561,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,6.954,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,Non-English,5.65,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,0
Unknown,Low,2010s,English,6.57,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Mid,2010s,English,6.64,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2012,1
Unknown,Low,2010s,English,5.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,4.833,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,Non-English,6.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,Non-English,7.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,Non-English,6.824,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,6.551,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,6.169,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,4.8,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,6.839,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,English,6.94,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,Non-English,9.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,7.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,Non-English,6.333,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,English,5.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2011,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,5.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,6.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,5.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,6.4,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,7.297,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,5.6,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,4.168,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,5.03,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,3.857,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,4.9,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,6.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,5.901,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,6.766,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,4.885,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,6.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,6.703,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,6.697,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,6.175,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,6.371,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Mid,2010s,English,6.225,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,English,5.642,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,5.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,5.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,1
Unknown,Low,2010s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2010,0
Unknown,Low,2000s,English,2.2,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,English,6.26,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,English,5.849,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,Non-English,6.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,English,6.6,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,English,6.447,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Mid,2000s,English,6.6,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,0
Unknown,Low,2000s,English,6.97,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,1
Unknown,Low,2000s,Non-English,6.522,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,1
Unknown,Low,2000s,English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2009,1
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,Non-English,10.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,6.185,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,6.932,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,6.669,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,6.5,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,7.128,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,1
Unknown,Low,2000s,English,8.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,5.761,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,6.56,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,4.928,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2008,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,Non-English,8.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,4.8,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,7.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,5.75,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,5.965,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,6.11,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,5.217,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,5.625,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,Non-English,5.4,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,6.951,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,5.525,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,6.996,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,7.482,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,English,6.416,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,4.458,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,6.234,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,2.75,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Mid,2000s,English,7.189,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,1
Unknown,Low,2000s,Non-English,4.638,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Mid,2000s,English,5.045,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2007,0
Unknown,Low,2000s,English,4.465,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,6.821,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,6.559,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,5.833,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,5.57,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,5.222,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,4.173,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,6.287,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,6.3,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,7.567,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,6.06,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,6.826,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,5.946,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Mid,2000s,English,7.899,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,4.097,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,Non-English,6.143,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,0
Unknown,Low,2000s,English,5.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2006,1
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,Non-English,0.0,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
Unknown,Low,2000s,English,5.7,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,5.699,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,6.491,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,0
Unknown,Low,2000s,English,5.358,0,0.4043887147335423,0.4043887147335423,5.768320995793772,5.768320995793772,2005,1
